date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
2020-02-08,Paradox,Airborne,0,2339309,5188,1,121212,Inferno,Nuke,Overpass,Train,Mirage,Vertigo,0.0,0.0,Dust2
2020-02-08,MC,madlikewizards,1,2339310,5188,1,121212,Mirage,Train,Inferno,Nuke,Vertigo,Overpass,0.0,0.0,Dust2
2020-02-08,DivisionX,SHIFT,0,2339231,5204,3,123412,Mirage,Nuke,0.0,Overpass,Train,0.0,Vertigo,Inferno,Dust2
2020-02-08,Lyngby Vikings,Secret,0,2339326,5133,1,121212,Mirage,Dust2,Train,Vertigo,Overpass,Inferno,0.0,0.0,Nuke
2020-02-07,Na`Vi Junior,Copenhagen Flames,0,2339308,5170,3,123412,Nuke,Train,0.0,Dust2,Mirage,0.0,Vertigo,Inferno,Overpass
2020-02-07,Complexity,Astralis,1,2339099,5138,3,123412,Nuke,Train,0.0,Mirage,Overpass,0.0,Dust2,Vertigo,Inferno
2020-02-07,Vitality,Natus Vincere,1,2339098,5138,3,123412,Train,Mirage,0.0,Vertigo,Overpass,0.0,Inferno,Dust2,Nuke
2020-02-06,TRIDENT,Formidable,1,2339294,5152,1,121212,Inferno,Vertigo,Nuke,Overpass,Train,Mirage,0.0,0.0,Dust2
2020-02-06,MC,ORDER,1,2339293,5152,1,121212,Vertigo,Train,Inferno,Overpass,Mirage,Dust2,0.0,0.0,Nuke
2020-02-06,madlikewizards,Airborne,0,2339292,5152,1,121212,Vertigo,Nuke,Overpass,Mirage,Train,Dust2,0.0,0.0,Inferno
2020-02-06,TRIDENT,Ground Zero,1,2339290,5152,1,121212,Nuke,Inferno,Overpass,Vertigo,Train,Mirage,0.0,0.0,Dust2
2020-02-05,Esper,FURY,1,2339235,5152,1,121212,Inferno,Dust2,Overpass,Mirage,Vertigo,Nuke,0.0,0.0,Train
2020-02-05,ad hoc,Juggernauts,0,2339266,5132,1,121212,Train,Mirage,Dust2,Overpass,Vertigo,Inferno,0.0,0.0,Nuke
2020-02-05,Secret,Sprout,0,2339268,5132,1,121212,Vertigo,Train,Overpass,Mirage,Dust2,Nuke,0.0,0.0,Inferno
2020-02-05,FATE,Nordavind,0,2339269,5132,1,121212,Nuke,Mirage,Overpass,Train,Dust2,Vertigo,0.0,0.0,Inferno
2020-02-05,Faint,LiViD,0,2339278,5175,1,121212,Inferno,Vertigo,Overpass,Dust2,Mirage,Train,0.0,0.0,Nuke
2020-02-05,Big Frames,Mythic,0,2339282,5175,1,121212,Vertigo,Train,Dust2,Nuke,Overpass,Inferno,0.0,0.0,Mirage
2020-02-05,Station7,RBG,1,2339280,5175,1,121212,Train,Inferno,Mirage,Vertigo,Dust2,Nuke,0.0,0.0,Overpass
2020-02-05,LiViD,Mythic,0,2339287,5175,1,121212,Dust2,Mirage,Inferno,Vertigo,Nuke,Overpass,0.0,0.0,Train
2020-02-05,Station7,Divine,1,2339285,5175,1,121212,Train,Dust2,Overpass,Nuke,Inferno,Vertigo,0.0,0.0,Mirage
2020-02-05,ORDER,Skyfire,0,2339236,5152,1,121212,Overpass,Nuke,Mirage,Dust2,Train,Vertigo,0.0,0.0,Inferno
2020-02-05,AVANT,PC419,1,2339233,5152,1,121212,Vertigo,Nuke,Mirage,Overpass,Train,Inferno,0.0,0.0,Dust2
2020-02-05,Russian Street Party,Divine,1,2339281,5175,1,121212,Dust2,Vertigo,Mirage,Nuke,Train,Inferno,0.0,0.0,Overpass
2020-02-05,Formidable,Airborne,1,2339234,5152,1,121212,Overpass,Nuke,Vertigo,Mirage,Train,Inferno,0.0,0.0,Dust2
2020-02-05,AVANT,MC,1,2339237,5152,1,121212,Vertigo,Nuke,Inferno,Train,Overpass,Mirage,0.0,0.0,Dust2
2020-02-05,MAD Lions,mousesports,1,2339162,5147,3,123412,Inferno,Train,0.0,Overpass,Mirage,0.0,Vertigo,Dust2,Nuke
2020-02-05,GODSENT,Natus Vincere,1,2339163,5147,3,123412,Mirage,Nuke,0.0,Vertigo,Inferno,0.0,Overpass,Train,Dust2
2020-02-05,ex-Virtus.pro,Nordavind,0,2339274,5132,1,123412,Vertigo,Overpass,0.0,Train,Mirage,0.0,Inferno,Dust2,Nuke
2020-02-05,AGO,Sprout,0,2339296,5132,3,123412,Overpass,Nuke,0.0,Vertigo,Dust2,0.0,Inferno,Mirage,Train
2020-02-05,EXTREMUM,Hard Legion,0,2339166,5169,3,123412,Overpass,Dust2,0.0,Nuke,Vertigo,0.0,Mirage,Inferno,Train
2020-02-05,PACT,Copenhagen Flames,1,2339270,5132,1,121212,Overpass,Inferno,Nuke,Dust2,Mirage,Vertigo,0.0,0.0,Train
2020-02-05,Juggernauts,AGO,0,2339273,5132,1,121212,Vertigo,Dust2,Overpass,Nuke,Mirage,Inferno,0.0,0.0,Train
2020-02-05,AVEZ,Sprout,0,2339272,5132,1,121212,Mirage,Overpass,Dust2,Vertigo,Nuke,Train,0.0,0.0,Inferno
2020-02-05,PACT,Nordavind,1,2339295,5132,3,123412,Mirage,Inferno,0.0,Train,Dust2,0.0,Vertigo,Overpass,Nuke
2020-02-05,ROCK CANDY,PC419,1,2339256,5152,1,121212,Train,Vertigo,Nuke,Overpass,Inferno,Dust2,0.0,0.0,Mirage
2020-02-04,madlikewizards,Skyfire,1,2339230,5152,1,121212,Vertigo,Nuke,Overpass,Dust2,Train,Mirage,0.0,0.0,Inferno
2020-02-04,Imperial,paiN,0,2339227,5171,3,123412,Nuke,Overpass,0.0,Mirage,Vertigo,0.0,Train,Inferno,Dust2
2020-02-04,Asuna's Anime Aimers,Rugratz,1,2339208,5151,1,121212,Overpass,Inferno,Vertigo,Mirage,Dust2,Train,0.0,0.0,Nuke
2020-02-04,Incept,AVANT,1,2339209,5152,1,121212,Train,Overpass,Inferno,Vertigo,Nuke,Dust2,0.0,0.0,Mirage
2020-02-04,FiveG,Copenhagen Flames,1,2339264,5132,1,121212,Overpass,Train,Vertigo,Dust2,Mirage,Nuke,0.0,0.0,Inferno
2020-02-04,Paradox,PC419,1,2339229,5152,1,121212,Nuke,Overpass,Inferno,Train,Vertigo,Mirage,0.0,0.0,Dust2
2020-02-04,Virtus.pro,GODSENT,0,2339161,5147,3,123412,Nuke,Inferno,0.0,Mirage,Train,0.0,Dust2,Vertigo,Overpass
2020-02-04,PACT,Complexity,0,2339263,5132,1,121212,Mirage,Dust2,Overpass,Vertigo,Nuke,Train,0.0,0.0,Inferno
2020-02-04,OG,MAD Lions,0,2339160,5147,3,123412,Vertigo,Mirage,0.0,Inferno,Dust2,0.0,Nuke,Train,Overpass
2020-02-04,AGF,AVEZ,1,2339265,5132,1,121212,Vertigo,Dust2,Nuke,Overpass,Mirage,Inferno,0.0,0.0,Train
2020-02-03,RED Canids,W7M,1,2339226,5171,3,123412,Inferno,Overpass,0.0,Vertigo,Mirage,0.0,Dust2,Train,Nuke
2020-02-03,Alma,paiN,0,2339224,5171,1,121212,Nuke,Vertigo,Overpass,Train,Dust2,Mirage,0.0,0.0,Inferno
2020-02-03,Unique,Nemiga,0,2339221,5114,3,123412,Vertigo,Overpass,0.0,Train,Mirage,0.0,Nuke,Inferno,Dust2
2020-02-03,Keyd,W7M,0,2339222,5171,1,121212,Inferno,Train,Mirage,Vertigo,Dust2,Overpass,0.0,0.0,Nuke
2020-02-03,Imperial,TeamOne,1,2339223,5171,1,121212,Mirage,Dust2,Train,Inferno,Vertigo,Nuke,0.0,0.0,Overpass
2020-02-02,Natus Vincere,OG,1,2339157,5147,3,123412,Vertigo,Overpass,0.0,Train,Nuke,0.0,Dust2,Mirage,Inferno
2020-02-02,Infinity,Rugratz,1,2339186,5174,3,123412,Vertigo,Mirage,0.0,Dust2,Overpass,0.0,Inferno,Nuke,Train
2020-02-02,ex-Genuine,FURY,1,2339150,5152,1,121212,Overpass,Mirage,Dust2,Vertigo,Nuke,Train,0.0,0.0,Inferno
2020-02-02,Virtus.pro,mousesports,0,2339156,5147,3,123412,Nuke,Inferno,0.0,Overpass,Mirage,0.0,Vertigo,Train,Dust2
2020-02-02,Vexed,Sinners,0,2339206,5203,3,124321,Inferno,Dust2,0.0,Vertigo,Train,0.0,Nuke,Overpass,Mirage
2020-02-02,ENCE,GODSENT,0,2339159,5147,3,123412,Vertigo,Dust2,0.0,Mirage,Train,0.0,Nuke,Inferno,Overpass
2020-02-02,MAD Lions,Heroic,1,2339158,5147,3,123412,Inferno,Overpass,0.0,Dust2,Vertigo,0.0,Mirage,Nuke,Train
2020-02-02,Liquid,FaZe,1,2339097,5138,3,123412,Train,Overpass,0.0,Vertigo,Nuke,0.0,Mirage,Dust2,Inferno
2020-02-02,Unique,Se7en,0,2339216,5114,1,121212,Inferno,Dust2,Overpass,Vertigo,Nuke,Mirage,0.0,0.0,Train
2020-02-02,SG.pro,Nemiga,0,2339219,5114,1,121212,Inferno,Nuke,Dust2,Train,Mirage,Overpass,0.0,0.0,Vertigo
2020-02-02,DreamEaters,Espada,1,2339218,5114,1,121212,Train,Overpass,Mirage,Vertigo,Dust2,Nuke,0.0,0.0,Inferno
2020-02-02,NiP,Liquid,0,2339096,5138,3,123412,Dust2,Overpass,0.0,Train,Nuke,0.0,Vertigo,Mirage,Inferno
2020-02-01,SILENT,Vexed,1,2339199,5203,3,123412,Nuke,Vertigo,0.0,Inferno,Overpass,0.0,Dust2,Train,Mirage
2020-02-01,Japaleno,Sprout,0,2339175,5131,1,121212,Vertigo,Nuke,Train,Dust2,Inferno,Overpass,0.0,0.0,Mirage
2020-02-01,Lyngby Vikings,Secret,1,2339174,5131,1,121212,Mirage,Nuke,Dust2,Overpass,Vertigo,Train,0.0,0.0,Inferno
2020-02-01,Faint,Station7,1,2339181,5174,1,121212,Inferno,Vertigo,Overpass,Train,Dust2,Mirage,0.0,0.0,Nuke
2020-02-01,ex-iNTACT,Rugratz,1,2339182,5174,1,121212,Overpass,Vertigo,Mirage,Train,Dust2,Inferno,0.0,0.0,Nuke
2020-02-01,ENCE,OG,1,2339152,5147,3,123412,Mirage,Nuke,0.0,Vertigo,Dust2,0.0,Train,Overpass,Inferno
2020-02-01,OneThree,Invictus,0,2339187,5184,3,123412,Vertigo,Dust2,0.0,Nuke,Overpass,0.0,Inferno,Train,Mirage
2020-02-01,Paper Rex,Astro,0,2339190,5186,3,123412,Overpass,Mirage,0.0,Inferno,Vertigo,0.0,Nuke,Dust2,Train
2020-02-01,ttc,Brute,1,2339195,5203,3,123412,Train,Vertigo,0.0,Inferno,Overpass,0.0,Dust2,Nuke,Mirage
2020-02-01,Sprout,AGO,1,2339178,5131,1,121212,Vertigo,Train,Dust2,Nuke,Overpass,Inferno,0.0,0.0,Mirage
2020-02-01,Heroic,Virtus.pro,0,2339153,5147,3,123412,Dust2,Inferno,0.0,Nuke,Mirage,0.0,Overpass,Vertigo,Train
2020-02-01,MAD Lions,mousesports,1,2339154,5147,3,123412,Inferno,Nuke,0.0,Overpass,Vertigo,0.0,Mirage,Dust2,Train
2020-02-01,Prima,Vexed,0,2339201,5203,3,124312,Nuke,Overpass,0.0,Vertigo,Train,0.0,Inferno,Dust2,Mirage
2020-02-01,Sinners,Brute,0,2339202,5203,3,124321,Vertigo,Dust2,0.0,Train,Inferno,0.0,Overpass,Nuke,Mirage
2020-02-01,MIBR,NiP,1,2339094,5138,3,123412,Overpass,Nuke,0.0,Dust2,Mirage,0.0,Train,Vertigo,Inferno
2020-02-01,Secret,BIG,1,2339180,5131,1,121212,Overpass,Vertigo,Inferno,Train,Mirage,Dust2,0.0,0.0,Nuke
2020-02-01,SKADE,Complexity,1,2339179,5131,1,121212,Mirage,Overpass,Vertigo,Inferno,Train,Nuke,0.0,0.0,Dust2
2020-02-01,GODSENT,Natus Vincere,1,2339155,5147,3,123412,Mirage,Inferno,0.0,Vertigo,Overpass,0.0,Nuke,Dust2,Train
2020-02-01,Complexity,BIG,1,2339207,5131,3,123412,Vertigo,Nuke,0.0,Train,Overpass,0.0,Mirage,Inferno,Dust2
2020-02-01,FaZe,Liquid,0,2339095,5138,3,123412,Vertigo,Nuke,0.0,Train,Overpass,0.0,Dust2,Inferno,Mirage
2020-01-31,MIBR,Liquid,1,2339093,5138,3,123412,Mirage,Overpass,0.0,Train,Nuke,0.0,Vertigo,Inferno,Dust2
2020-01-31,NiP,FaZe,1,2339092,5138,3,123412,Dust2,Inferno,0.0,Vertigo,Nuke,0.0,Overpass,Mirage,Train
2020-01-31,Gambit Youngsters,Espada,0,2339167,5169,3,123412,Nuke,Train,0.0,Vertigo,Overpass,0.0,Inferno,Mirage,Dust2
2020-01-31,Apeks,GamerLegion,0,2339169,5131,1,121212,Train,Inferno,Overpass,Dust2,Mirage,Vertigo,0.0,0.0,Nuke
2020-01-31,FATE,BIG,1,2339171,5131,1,121212,Nuke,Mirage,Dust2,Train,Vertigo,Overpass,0.0,0.0,Inferno
2020-01-31,AGO,SJ,1,2339170,5131,1,121212,Nuke,Inferno,Overpass,Vertigo,Train,Mirage,0.0,0.0,Dust2
2020-01-30,DreamEaters,Copenhagen Flames,1,2339165,5170,3,123412,Train,Vertigo,0.0,Dust2,Mirage,0.0,Inferno,Overpass,Nuke
2020-01-30,Na`Vi Junior,Skin Ogres,0,2339168,5170,3,123412,Nuke,Train,0.0,Vertigo,Mirage,0.0,Dust2,Overpass,Inferno
2020-01-30,Airborne,MC,1,2339083,5152,1,121212,Train,Mirage,Dust2,Vertigo,Overpass,Nuke,0.0,0.0,Inferno
2020-01-30,MC,ex-Genuine,1,2338938,5152,1,123412,Train,Nuke,0.0,Overpass,Dust2,0.0,Vertigo,Mirage,Inferno
2020-01-30,Airborne,Esper,1,2339149,5152,1,121212,Mirage,Train,Inferno,Dust2,Vertigo,Nuke,0.0,0.0,Overpass
2020-01-29,MC,Paradox,1,2339081,5152,1,121212,Vertigo,Train,Mirage,Nuke,Overpass,Inferno,0.0,0.0,Dust2
2020-01-29,Formidable,ex-Genuine,1,2339132,5152,1,121212,Dust2,Vertigo,Nuke,Overpass,Mirage,Inferno,0.0,0.0,Train
2020-01-29,Esper,ROCK CANDY,1,2339134,5152,1,121212,Dust2,Overpass,Nuke,Train,Vertigo,Inferno,0.0,0.0,Mirage
2020-01-29,Skyfire,MC,1,2339133,5152,1,121212,Dust2,Nuke,Inferno,Vertigo,Train,Overpass,0.0,0.0,Mirage
2020-01-29,madlikewizards,PC419,0,2339136,5152,1,121212,Nuke,Dust2,Overpass,Vertigo,Train,Inferno,0.0,0.0,Mirage
2020-01-29,Incept,Airborne,1,2339137,5152,1,121212,Train,Vertigo,Nuke,Mirage,Dust2,Overpass,0.0,0.0,Inferno
2020-01-29,Hard Legion,Espada,0,2339138,5169,3,123412,Nuke,Dust2,0.0,Vertigo,Inferno,0.0,Train,Mirage,Overpass
2020-01-29,Skin Ogres,Wisla Krakow,1,2339114,5170,3,123412,Nuke,Train,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,Mirage
2020-01-29,Copenhagen Flames,Sprout,1,2339118,4945,3,123412,Dust2,Vertigo,0.0,Overpass,Train,0.0,Nuke,Mirage,Inferno
2020-01-28,HAVU,GamerLegion,1,2339126,5179,3,123412,Inferno,Mirage,0.0,Vertigo,Dust2,0.0,Train,Overpass,Nuke
2020-01-28,Espada,Akatsuki,1,2339124,5169,3,123412,Vertigo,Mirage,0.0,Train,Inferno,0.0,Nuke,Overpass,Dust2
2020-01-28,Na`Vi Junior,HAVU,1,2339125,5179,3,123412,Nuke,Train,0.0,Inferno,Overpass,0.0,Vertigo,Dust2,Mirage
2020-01-28,Incept,ORDER,1,2339128,5152,1,121212,Train,Nuke,Inferno,Overpass,Vertigo,Dust2,0.0,0.0,Mirage
2020-01-28,MC,Formidable,1,2339129,5152,1,121212,Mirage,Train,Vertigo,Dust2,Nuke,Overpass,0.0,0.0,Inferno
2020-01-28,Paradox,TRIDENT,1,2339131,5152,1,121212,Mirage,Train,Inferno,Vertigo,Nuke,Overpass,0.0,0.0,Dust2
2020-01-27,EXTREMUM,Gambit Youngsters,1,2339127,5169,3,123412,Vertigo,Overpass,0.0,Nuke,Dust2,0.0,Mirage,Inferno,Train
2020-01-27,ORDER,Airborne,1,2339122,5152,1,121212,Overpass,Mirage,Nuke,Train,Vertigo,Dust2,0.0,0.0,Inferno
2020-01-26,HAVU,GamerLegion,1,2339116,5179,3,123412,Inferno,Overpass,0.0,Vertigo,Train,0.0,Nuke,Mirage,Dust2
2020-01-26,Renegades,MAD Lions,1,2338975,4868,3,123412,Vertigo,Mirage,0.0,Inferno,Overpass,0.0,Dust2,Train,Nuke
2020-01-26,AGF,Copenhagen Flames,1,2339121,5200,3,123412,Vertigo,Overpass,0.0,Dust2,Mirage,0.0,Train,Inferno,Nuke
2020-01-26,Heroic,BIG,1,2338976,4868,3,123412,Dust2,Mirage,0.0,Train,Vertigo,0.0,Overpass,Inferno,Nuke
2020-01-26,BIG,Renegades,1,2338977,4868,3,123412,Train,Overpass,0.0,Vertigo,Nuke,0.0,Mirage,Dust2,Inferno
2020-01-26,Tricked,Na`Vi Junior,0,2339117,5179,3,123412,Dust2,Overpass,0.0,Nuke,Mirage,0.0,Train,Vertigo,Inferno
2020-01-26,DreamEaters,EXTREMUM,1,2339087,5169,3,123412,Train,Overpass,0.0,Vertigo,Dust2,0.0,Nuke,Mirage,Inferno
2020-01-25,Heroic,North,1,2338974,4868,3,123412,Dust2,Vertigo,0.0,Inferno,Mirage,0.0,Nuke,Overpass,Train
2020-01-25,AGF,Copenhagen Flames,1,2339115,5200,3,123412,Vertigo,Inferno,0.0,Dust2,Mirage,0.0,Train,Nuke,Overpass
2020-01-25,Cloud9,Renegades,1,2338973,4868,3,123412,Mirage,Nuke,0.0,Vertigo,Train,0.0,Inferno,Dust2,Overpass
2020-01-25,Sprout,Heroic,0,2338972,4868,3,123412,Overpass,Train,0.0,Dust2,Vertigo,0.0,Inferno,Nuke,Mirage
2020-01-25,GamerLegion,Na`Vi Junior,1,2339110,5179,3,123412,Vertigo,Train,0.0,Nuke,Mirage,0.0,Overpass,Dust2,Inferno
2020-01-25,Cloud9,Virtus.pro,1,2338971,4868,3,123412,Mirage,Train,0.0,Nuke,Inferno,0.0,Overpass,Dust2,Vertigo
2020-01-24,Renegades,Cloud9,1,2338967,4868,1,121212,Vertigo,Inferno,Train,Nuke,Mirage,Dust2,0.0,0.0,Overpass
2020-01-24,INTZ,Riot Squad,1,2339075,5166,3,123412,Dust2,Overpass,0.0,Vertigo,Train,0.0,Mirage,Inferno,Nuke
2020-01-24,North,Sprout,0,2338966,4868,1,121212,Mirage,Inferno,Train,Nuke,Overpass,Vertigo,0.0,0.0,Dust2
2020-01-24,Virtus.pro,BIG,0,2338965,4868,1,121212,Nuke,Overpass,Mirage,Train,Dust2,Vertigo,0.0,0.0,Inferno
2020-01-24,Heroic,MAD Lions,0,2338968,4868,1,121212,Train,Mirage,Vertigo,Inferno,Nuke,Overpass,0.0,0.0,Dust2
2020-01-24,Na`Vi Junior,AUGUST,1,2339089,5179,3,123412,Nuke,Train,0.0,Vertigo,Overpass,0.0,Dust2,Mirage,Inferno
2020-01-24,Nemiga,Espada,0,2339091,5165,3,123412,Train,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Overpass,Inferno
2020-01-24,North,MAD Lions,0,2338970,4868,1,121212,Train,Overpass,Vertigo,Inferno,Nuke,Dust2,0.0,0.0,Mirage
2020-01-24,Renegades,BIG,1,2338969,4868,1,121212,Vertigo,Mirage,Inferno,Overpass,Dust2,Train,0.0,0.0,Nuke
2020-01-23,ex-Genuine,TRIDENT,1,2339082,5152,1,121212,Overpass,Dust2,Train,Inferno,Nuke,Vertigo,0.0,0.0,Mirage
2020-01-23,FURY,Airborne,1,2338931,5152,1,121212,Vertigo,Mirage,Overpass,Train,Nuke,Dust2,0.0,0.0,Inferno
2020-01-23,ROCK CANDY,Formidable,0,2339080,5152,1,121212,Inferno,Vertigo,Train,Dust2,Mirage,Nuke,0.0,0.0,Overpass
2020-01-23,ROCK CANDY,ex-Bizarre,1,2339088,5152,1,121212,Train,Vertigo,Nuke,Dust2,Inferno,Overpass,0.0,0.0,Mirage
2020-01-23,HAVU,AUGUST,1,2339084,5179,3,123412,Mirage,Overpass,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Train
2020-01-23,DreamEaters,Wisla Krakow,0,2339044,5170,3,123412,Train,Overpass,0.0,Vertigo,Nuke,0.0,Dust2,Mirage,Inferno
2020-01-23,SKADE,Tricked,0,2339085,5179,3,123412,Vertigo,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Nuke,Train
2020-01-23,forZe,Copenhagen Flames,0,2339063,4945,3,123412,Vertigo,Mirage,0.0,Dust2,Train,0.0,Inferno,Overpass,Nuke
2020-01-22,Incept,Ground Zero,0,2339068,5152,1,121212,Train,Nuke,Mirage,Vertigo,Overpass,Dust2,0.0,0.0,Inferno
2020-01-22,ex-Genuine,Esper,1,2339065,5152,1,121212,Overpass,Dust2,Inferno,Vertigo,Train,Nuke,0.0,0.0,Mirage
2020-01-22,Esper,Ground Zero,1,2339066,5152,1,121212,Vertigo,Dust2,Overpass,Train,Nuke,Inferno,0.0,0.0,Mirage
2020-01-22,PC419,FURY,1,2339067,5152,1,121212,Overpass,Train,Nuke,Mirage,Vertigo,Inferno,0.0,0.0,Dust2
2020-01-22,madlikewizards,Paradox,1,2339058,5152,1,121212,Vertigo,Train,Nuke,Dust2,Overpass,Inferno,0.0,0.0,Mirage
2020-01-22,madlikewizards,Formidable,1,2339079,5152,1,121212,Vertigo,Train,Nuke,Mirage,Dust2,Overpass,0.0,0.0,Inferno
2020-01-22,GamerLegion,Tricked,1,2339071,5179,3,123412,Vertigo,Train,0.0,Overpass,Dust2,0.0,Mirage,Nuke,Inferno
2020-01-22,ALTERNATE aTTaX,SKADE,1,2339072,5179,3,123412,Mirage,Nuke,0.0,Vertigo,Dust2,0.0,Train,Inferno,Overpass
2020-01-22,AUGUST,Na`Vi Junior,1,2338984,5179,3,123412,Vertigo,Inferno,0.0,Nuke,Overpass,0.0,Train,Dust2,Mirage
2020-01-22,Sprout,HAVU,0,2338990,4945,3,123412,Train,Overpass,0.0,Vertigo,Mirage,0.0,Inferno,Nuke,Dust2
2020-01-22,EXTREMUM,Hard Legion,1,2338991,5169,3,123412,Overpass,Vertigo,0.0,Nuke,Train,0.0,Mirage,Inferno,Dust2
2020-01-22,Nemiga,SKADE,1,2339054,5165,3,123412,Train,Overpass,0.0,Vertigo,Dust2,0.0,Nuke,Mirage,Inferno
2020-01-22,KOVA,Espada,0,2339077,5165,3,123412,Train,Inferno,0.0,Vertigo,Nuke,0.0,Mirage,Dust2,Overpass
2020-01-21,SKADE,Tricked,1,2338981,5179,3,123412,Vertigo,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Nuke,Train
2020-01-21,Se7en,HZ,0,2339062,5153,3,123412,Vertigo,Overpass,0.0,Nuke,Train,0.0,Inferno,Mirage,Dust2
2020-01-21,ex-Bizarre,TRIDENT,1,2339059,5152,1,121212,Dust2,Train,Nuke,Inferno,Vertigo,Overpass,0.0,0.0,Mirage
2020-01-21,GamerLegion,ALTERNATE aTTaX,0,2338982,5179,3,123412,Vertigo,Dust2,0.0,Mirage,Nuke,0.0,Overpass,Train,Inferno
2020-01-21,HellRaisers,Copenhagen Flames,0,2339042,5170,3,123412,Nuke,Train,0.0,Dust2,Mirage,0.0,Vertigo,Overpass,Inferno
2020-01-21,Apeks,KOVA,1,2338998,5165,3,123412,Inferno,Dust2,0.0,Train,Overpass,0.0,Mirage,Nuke,Vertigo
2020-01-20,forZe,Hard Legion,0,2338816,4945,3,123412,Overpass,Mirage,0.0,Nuke,Vertigo,0.0,Inferno,Train,Dust2
2020-01-20,ORDER,Paradox,1,2339050,5152,1,121212,Overpass,Vertigo,Mirage,Nuke,Train,Inferno,0.0,0.0,Dust2
2020-01-20,Supremacy,Infinity,1,2339055,5076,3,123412,Overpass,Nuke,0.0,Vertigo,Mirage,0.0,Inferno,Train,Dust2
2020-01-19,GODSENT,Heroic,1,2339027,5161,3,123412,Mirage,Train,0.0,Dust2,Inferno,0.0,Vertigo,Nuke,Overpass
2020-01-19,INTZ,Triumph,0,2338993,5166,3,123412,Overpass,Inferno,0.0,Train,Mirage,0.0,Vertigo,Dust2,Nuke
2020-01-19,ex-Bizarre,Formidable,1,2339022,5152,1,121212,Nuke,Mirage,Inferno,Vertigo,Train,Dust2,0.0,0.0,Overpass
2020-01-19,AVEZ,Heroic,1,2339023,5161,3,123412,Mirage,Inferno,0.0,Dust2,Vertigo,0.0,Train,Overpass,Nuke
2020-01-19,HAVU,GODSENT,1,2339024,5161,3,123412,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Train,Inferno,Nuke
2020-01-19,Winstrike,forZe,1,2339026,5161,3,123412,Inferno,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Nuke,Train
2020-01-19,SKADE,CR4ZY,1,2339025,5161,3,123412,Vertigo,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,Nuke
2020-01-19,CR4ZY,forZe,0,2339028,5161,3,123412,Overpass,Vertigo,0.0,Train,Nuke,0.0,Dust2,Inferno,Mirage
2020-01-19,BIG Academy,Espada,1,2338985,5165,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Mirage,Dust2,Inferno
2020-01-19,Triumph,eUnited,1,2339036,5163,3,123412,Train,Vertigo,0.0,Dust2,Inferno,0.0,Mirage,Overpass,Nuke
2020-01-19,forZe,Heroic,1,2339029,5161,3,123412,Vertigo,Overpass,0.0,Dust2,Train,0.0,Inferno,Nuke,Mirage
2020-01-19,Chaos,Gen.G,1,2339039,5163,3,123412,Vertigo,Overpass,0.0,Nuke,Dust2,0.0,Train,Mirage,Inferno
2020-01-19,INTZ,Complexity,1,2339037,5163,3,123412,Dust2,Inferno,0.0,Vertigo,Nuke,0.0,Train,Overpass,Mirage
2020-01-19,Complexity,eUnited,1,2339040,5163,3,123412,Vertigo,Nuke,0.0,Dust2,Train,0.0,Mirage,Overpass,Inferno
2020-01-19,Riot Squad,Gen.G,0,2339041,5163,3,123412,Vertigo,Overpass,0.0,Nuke,Mirage,0.0,Dust2,Train,Inferno
2020-01-18,HAVU,MELBET,1,2339008,5160,1,121212,Inferno,Vertigo,Dust2,Mirage,Overpass,Train,0.0,0.0,Nuke
2020-01-18,AVEZ,Movistar Riders,0,2339009,5160,1,121212,Inferno,Mirage,Overpass,Dust2,Train,Vertigo,0.0,0.0,Nuke
2020-01-18,x6tence,BIG,1,2339007,5160,1,121212,Mirage,Nuke,Vertigo,Train,Overpass,Dust2,0.0,0.0,Inferno
2020-01-18,S2V,Spirit,0,2339012,5160,1,121212,Mirage,Overpass,Dust2,Inferno,Train,Vertigo,0.0,0.0,Nuke
2020-01-18,SKADE,Gambit Youngsters,1,2339011,5160,1,121212,Vertigo,Mirage,Dust2,Nuke,Inferno,Overpass,0.0,0.0,Train
2020-01-18,Winstrike,Illuminar,1,2339013,5160,1,121212,Mirage,Inferno,Nuke,Dust2,Vertigo,Train,0.0,0.0,Overpass
2020-01-18,Winstrike,pro100,1,2339016,5160,3,123412,Inferno,Overpass,0.0,Nuke,Vertigo,0.0,Dust2,Train,Mirage
2020-01-18,HAVU,Spirit,0,2339015,5160,3,123412,Inferno,Vertigo,0.0,Train,Overpass,0.0,Nuke,Mirage,Dust2
2020-01-18,AVEZ,BIG,0,2339019,5160,3,123412,Mirage,Inferno,0.0,Train,Overpass,0.0,Vertigo,Dust2,Nuke
