danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.582,0.164,3,-15.006,0,0.0375,0.984,0.914,0.138,0.389,119.963,167731,False,3,Moving Mountains,A New Orchestra,7IF44SJKSZy03ilfgh2FZd
0.619,0.0962,3,-17.114,0,0.0476,0.923,0.936,0.157,0.101,80.166,205600,False,3,Always Catching Up,A New Orchestra,0c2ecwgWbqH5sU5rZ4LPNx
0.656,0.211,4,-13.558,0,0.0433,0.984,0.952,0.162,0.426,99.951,163880,False,3,When in Doubt,A New Orchestra,6z8k53VV2HNVFuCTOcUzCL
0.528,0.181,9,-16.702,1,0.0932,0.994,0.922,0.0919,0.189,80.048,206984,False,3,Sounds of the Past,A New Orchestra,57hCdbrvx5B2uGM0y6KK2G
0.443,0.116,7,-18.821,0,0.0494,0.981,0.894,0.0799,0.557,220.437,163352,False,3,Play on Words,A New Orchestra,4ZwUG1AikHs6MvGiKGH7Xx
0.531,0.0653,9,-16.267,1,0.039,0.967,0.88,0.112,0.2,79.934,212765,False,3,Heralding the Future,A New Orchestra,6xuYmAlzNGalhfwATO4VA4
0.654,0.519,10,-5.267,1,0.0317,0.592,0.0,0.0661,0.505,127.951,275900,False,4,Now I'm With You - Main,Jon B.,3PgchWRuOcQGWAjBG3GBKY
0.703,0.303,7,-7.897,0,0.03,0.331,0.152,0.0729,0.177,127.89,272742,False,4,Now I'm With You - Instrumental Version,Jon B.,3g1bC9bJGWm0VbpvTyQFPb
0.814,0.576,2,-5.535,1,0.127,0.0643,0.0,0.055,0.64,104.594,285513,False,5,Don't Talk,Jon B.,2I7z9uQ3Nn2r0QA7SFftoZ
0.745,0.781,10,-5.002,0,0.0737,0.046,1.91e-06,0.141,0.607,104.601,240512,False,1,Don't Talk - Street Remix,Jon B.,7McDrBZXttHm6cNJHgNJVd
0.786,0.303,2,-7.601,1,0.198,0.0228,0.224,0.0764,0.507,104.6,251333,False,10,Don't Talk - Instrumental,Jon B.,43udRLFXvlhOtMkDMzpJA4
0.569,0.11,0,-22.503,1,0.1,0.911,0.918,0.111,0.262,77.034,112292,False,2,Spectacular Music for Hardly Working,Work Music,38wS1SBHaCoMWEAT6y7xZy
0.856,0.152,3,-21.076,1,0.055,0.907,0.942,0.0979,0.4,115.811,112292,False,2,Wondrous Backdrops for Offices,Work Music,49jTNxgYaLtaSPLmYP1RlX
0.755,0.117,0,-22.115,1,0.0585,0.855,0.884,0.101,0.231,62.928,137183,False,2,Background for Working,Work Music,3uvqnh3I9mY2pP3uLf0SvX
0.791,0.217,10,-20.861,0,0.0591,0.847,0.922,0.108,0.319,144.041,120001,False,2,Jazz Ballad Soundtrack for Working,Work Music,0xhDtzVELJrI2Vukhqal0W
0.775,0.15,0,-22.043,1,0.0521,0.841,0.944,0.092,0.197,135.914,127060,False,0,Romantic Coworking,Work Music,4YargwqzylsJyn2ygWpopz
0.675,0.0928,0,-22.309,0,0.0775,0.857,0.939,0.109,0.279,119.894,144057,False,2,Mind-blowing Offices,Work Music,18fWdljtaWiM1kkJuI0lZ5
0.784,0.133,10,-21.043,1,0.0762,0.871,0.933,0.0996,0.216,75.908,113685,False,2,Tremendous Moods for Working,Work Music,5bnTeWRYxcbyeZSz2anoS5
0.763,0.158,10,-21.609,0,0.0513,0.864,0.946,0.11,0.305,141.967,121765,False,2,Elegant Piano and Acoustic Bass - Vibe for Working,Work Music,6MdO0mDWKbH68kN4h7coUQ
0.658,0.0975,7,-22.836,1,0.0635,0.908,0.918,0.111,0.262,121.645,141642,False,2,Stylish Ambience for Co Working Spaces,Work Music,1Q2NppENxWUwx2cTak0vTA
0.836,0.125,10,-21.771,0,0.157,0.866,0.925,0.101,0.22,61.978,139413,False,2,Deluxe Ambiance for Co Working Spaces,Work Music,1rkxUwXlsJaq6x0UhtVrxm
0.772,0.115,8,-22.251,0,0.0611,0.875,0.926,0.11,0.293,130.081,133004,False,2,Pulsating Music for Hardly Working,Work Music,4n1Uw6KeuUDXID8ploQI4Q
0.816,0.133,0,-22.192,0,0.063,0.877,0.88,0.109,0.53,74.972,115264,False,2,Spirited Backdrops for Coworking,Work Music,6oyNMQBKB3uCerLpLGGMeP
0.777,0.151,5,-21.831,0,0.0705,0.883,0.908,0.0762,0.263,75.056,115264,False,2,Background for Coffee Breaks,Work Music,7DeZpmMIQKdm5Fyhp4LlI1
0.754,0.148,7,-22.501,1,0.0606,0.913,0.917,0.109,0.308,76.028,113685,False,2,Jazz Ballad Soundtrack for Coffee Breaks,Work Music,7sw5m2m4UyJqfNEKZhjja7
0.808,0.137,4,-22.458,0,0.0617,0.88,0.909,0.11,0.398,134.21,129010,False,2,Tasteful Working,Work Music,78Wsd7OHpKtVsCm1CwFvDO
0.805,0.122,7,-23.834,1,0.0634,0.856,0.93,0.0996,0.35,62.043,139413,False,2,High Class Offices,Work Music,6mM3ttYRjkd8uGNTRiSzbU
0.783,0.0952,7,-22.468,1,0.111,0.902,0.873,0.11,0.408,68.961,125295,False,2,Lively Moods for Co Working Spaces,Work Music,5Hc1rZAUJwMtdUzSKaRjWz
0.798,0.141,5,-22.017,0,0.0524,0.887,0.926,0.167,0.292,71.122,121765,False,2,Unique Piano and Acoustic Bass - Vibe for Coffee Breaks,Work Music,5I8SOzztaXAQUGQGdIfq5W
0.775,0.105,0,-23.098,1,0.0467,0.885,0.916,0.11,0.32,80.148,108019,False,2,Beautiful Ambience for Coworking,Work Music,5nCX2XjVzy09NOaJtgUv8o
0.816,0.125,10,-21.209,1,0.0539,0.907,0.944,0.11,0.415,75.005,115264,False,2,Casual Ambiance for Working,Work Music,2g67TON1F4K4zFLj9X4IkR
0.851,0.463,11,-14.64,0,0.229,0.103,0.0,0.129,0.366,120.956,150909,True,7,Rock With U,Ysjonas,5EVPMDEI22yCDuWQR9NENF
0.781,0.423,4,-18.292,0,0.294,0.151,0.0,0.286,0.613,122.0,160000,True,7,Mhmmm,Ysjonas,6XlnwVXEOJj8SlYkftdQuU
0.823,0.429,9,-16.683,0,0.182,0.435,0.00825,0.138,0.323,122.07,149603,True,7,Legacy,Ysjonas,4iLDy60v0FGEyvI7q0nETX
0.404,0.333,10,-18.686,0,0.394,0.128,0.0,0.283,0.626,172.749,148767,True,6,Turn Me UP,Ysjonas,6Vdcd4WicApkJRbqdxCU5B
0.813,0.58,0,-6.484,1,0.0629,0.000898,0.0,0.123,0.574,132.993,211656,True,14,What Would You Do For A Rack? (WWYDFAR?),Emmet Trill,7102ejhNebB4GssOsEt8z9
0.62,0.91,0,-7.569,1,0.178,0.157,0.0111,0.0787,0.488,123.951,473627,False,2,Cachita,Ricardo Montaner,2hl78bIrAERcQvm6Qc5Cjk
0.362,0.414,6,-6.415,1,0.0309,0.732,5.45e-06,0.12,0.139,62.728,237440,False,3,Soy Tuyo,Ricardo Montaner,3xtduxPwc3T73aBSmeMOaR
0.573,0.713,2,-5.307,1,0.0642,0.58,1.01e-06,0.37,0.327,121.967,252213,False,3,Quisiera,Ricardo Montaner,0vAgkc2DIvVaMPmE0IWCcZ
0.503,0.447,2,-7.256,1,0.0357,0.38,0.0,0.103,0.17,139.761,243440,False,1,Entre Las Ramas,Ricardo Montaner,5PbZc667Tyvcy9mQpjNm5L
0.573,0.477,0,-7.558,1,0.0313,0.448,3.76e-06,0.219,0.387,81.98,242293,False,1,Así,Ricardo Montaner,6hWRPmtrCuCyCnPAbfln93
0.234,0.424,7,-7.637,0,0.0369,0.683,0.000121,0.0871,0.103,82.722,321973,False,2,Una Mañana Y Un Camino,Ricardo Montaner,1xMLPE4K4p8FK0u2pPly5E
0.442,0.695,2,-5.659,1,0.0611,0.628,0.0,0.0697,0.42,155.53,258440,False,2,Arráncame La Vida,Ricardo Montaner,0I0Y3BSQcjwy8OMySNPi8J
0.741,0.877,0,-5.476,1,0.0935,0.642,0.00403,0.0593,0.691,148.055,287933,False,2,Cuando Ellas Dicen,Ricardo Montaner,28k8FQxqlhQtbUVIEQdAcL
0.559,0.573,10,-4.975,1,0.0388,0.816,0.0,0.0891,0.136,126.099,320667,False,3,En La Faz De La Tierra,Ricardo Montaner,2PSJcnYThlD5RglPqucnpU
0.522,0.563,2,-6.383,1,0.0347,0.62,0.0,0.201,0.285,137.885,255813,False,1,En Mis Sueños Mejores,Ricardo Montaner,0x7wtzsA5PJdGOn3WTmqiw
0.425,0.492,6,-5.55,1,0.0359,0.804,0.0,0.107,0.202,110.104,265653,False,3,Para Siempre,Ricardo Montaner,0V0I8lisRW412N5VuFdl6d
0.47,0.495,3,-6.995,1,0.0658,0.761,9.23e-05,0.372,0.338,182.093,311933,False,3,No Te Pareces A Mi,Ricardo Montaner,5cYLcpxwpjwlmeC5QQZ8nE
0.461,0.492,0,-5.547,1,0.0279,0.445,6.04e-05,0.129,0.222,140.055,303333,False,4,Un Amor Más Grande Que El Amor,Ricardo Montaner,1elK9zvuh6kJfm01YxAJfu
0.757,0.844,7,-4.636,1,0.0355,0.121,8.64e-06,0.295,0.743,127.069,235240,False,1,Atrapando Nubes,Ricardo Montaner,7MTzBfDEDl3qHBR9LGM2Oq
0.593,0.58,3,-5.611,1,0.0377,0.71,0.0,0.338,0.461,129.986,214747,False,1,Viene Del Alma,Ricardo Montaner,4uT4DZ5TsSxZOYPqN9bvXn
0.623,0.799,7,-7.55,1,0.0751,0.109,3.62e-06,0.125,0.318,104.973,252133,False,1,Pasa Todo (Passa Tutto),Ricardo Montaner,0mukDcfKdk31PjhYQVkPj4
0.908,0.365,0,-9.772,1,0.352,0.299,0.776,0.0959,0.66,159.978,133511,False,5,Wavy,GC Classics,1E2b4Nq6zyXGL6JhcwrIUt
0.833,0.433,6,-8.943,0,0.213,0.00233,0.876,0.151,0.477,92.962,202632,False,5,Sweet Marijuana,GC Classics,39pQTRXhWs7Pua78SmXrSu
0.623,0.494,2,-11.777,1,0.167,0.00674,0.286,0.0998,0.17,199.902,208822,False,4,Yleanas Beat,GC Classics,6oD8oPKvpLUmWzpUOv6FCa
0.738,0.431,5,-12.459,1,0.0374,0.0101,0.699,0.0507,0.0523,109.929,264045,False,3,I Did It,GC Classics,3tynXOSsPzLOGtcJt29NYJ
0.716,0.408,7,-9.298,1,0.12,9.02e-05,0.613,0.0545,0.262,154.014,209658,False,3,Purging,GC Classics,3xtMOZ47tDB4NabVOoKCWD
0.732,0.593,5,-9.784,0,0.0747,0.174,0.889,0.0515,0.962,88.001,188186,False,3,Travesura,GC Classics,7kaZt1IaJ7bMxsfMSmaPUL
0.714,0.61,2,-7.709,1,0.151,0.0378,0.22,0.101,0.924,160.006,183040,False,4,Indio Style,GC Classics,3pnmwUjnWWLVQN1ZAqFx6g
0.641,0.26,11,-13.865,0,0.0528,0.0058,0.888,0.0913,0.154,94.002,157048,False,3,Dear Lord,GC Classics,2qzXQkMOlTKzgjMFxfgWXF
0.383,0.204,5,-13.544,0,0.113,0.0418,0.366,0.325,0.523,85.032,237217,False,3,Freak,GC Classics,3INTtAXvv98d9yCdhDmHko
0.607,0.393,7,-17.283,0,0.204,0.00584,0.777,0.116,0.837,199.416,194429,False,3,Ez Ryder,GC Classics,1giL8jETk0TpL1u06kkXhp
0.491,0.779,10,-11.997,0,0.0352,0.00406,0.841,0.552,0.752,108.511,106853,False,1,Intro,Brymir,2s04v2Q6pHUOwmQ0eVIAdb
0.459,0.987,6,-4.887,1,0.199,0.000108,0.409,0.175,0.0539,108.484,220480,False,7,For Those Who Died,Brymir,71KsRAhrlcSFxV0V6mSWeS
0.532,0.99,4,-5.904,1,0.119,0.000841,0.0676,0.0649,0.0384,102.525,233773,False,2,Risen,Brymir,6AMxPXnJcMjZrdkgKKoodc
0.479,0.98,1,-5.74,0,0.122,0.00084,0.513,0.0597,0.0772,116.253,209440,False,2,The Black Hammer,Brymir,4Jhwzk7r4q32z0hCdCCQhu
0.464,0.976,6,-4.999,1,0.125,4.37e-05,0.0914,0.268,0.224,103.482,158333,False,2,Nephilim,Brymir,6ivVmMs04cNRNzMYIOW2so
0.306,0.147,11,-20.125,1,0.0386,0.907,0.984,0.14,0.16,117.147,79320,False,1,Prelude,Brymir,7LgF1uhKTifkKAGQ4fYvlR
0.436,0.954,8,-6.112,1,0.123,0.0017,0.701,0.106,0.0395,103.958,519227,False,4,Slayer of Gods,Brymir,5HkvBqjnZiMviF5HA5WI57
0.283,0.942,4,-7.226,1,0.0855,0.00278,0.54,0.0978,0.0392,102.01,342600,False,2,Thus I Became Kronos,Brymir,1a0HsVxMSZxYlvPPQG0ihz
0.47,0.96,4,-5.159,1,0.136,0.00013,0.457,0.101,0.155,103.498,275653,False,2,Stormsoul,Brymir,5izvHNhpg8qISNvo8UrvJK
0.467,0.988,8,-5.494,1,0.17,0.000204,0.209,0.0363,0.0362,125.534,189573,False,3,The Rain,Brymir,1NiRncVkuUnTYFZqEUD3TM
0.507,0.99,1,-6.072,0,0.0895,0.00172,0.376,0.109,0.0487,100.433,215747,False,3,Pantheon of Forsaken Gods,Brymir,4GFQJAYhmdjmBIVUKNV2iK
0.783,0.862,11,-5.899,1,0.145,0.0603,0.674,0.313,0.467,101.028,173466,False,14,Parar,Noob_Memeus,0qavU5chkWIt30YilUOylN
0.518,0.364,4,-12.057,0,0.03,0.561,0.0,0.244,0.128,120.024,253474,False,13,Painted Ladies,Ian Thomas,2k6hVKk4mERCEYscYWE6PO
0.267,0.237,0,-15.781,0,0.0296,0.594,0.00012,0.125,0.283,76.062,336752,False,0,To Comfort You,Ian Thomas,23J82yNvV6uXcfU4cx1MJg
0.516,0.38,9,-13.09,1,0.0386,0.157,7.9e-06,0.0836,0.291,139.781,282525,False,0,What A Day To Fall In Love,Ian Thomas,0QQNpLjaysh4nLUdUybc6m
0.334,0.0898,0,-18.412,1,0.038,0.924,0.000102,0.0974,0.147,120.021,279079,False,0,So Cold In The City,Ian Thomas,0FEDfqcfXcuYynIJG872Pk
0.551,0.362,4,-11.634,0,0.0348,0.362,6.49e-05,0.0975,0.226,126.098,282472,False,0,The Runner,Ian Thomas,1sPFR3rhfUxRAPR0F7cGQV
0.434,0.224,2,-14.766,1,0.0276,0.808,0.00146,0.113,0.278,90.027,250084,False,0,Little Dreams,Ian Thomas,54m29VjesjZ00dmRYgZnG8
0.547,0.541,7,-8.805,0,0.0314,0.405,1.67e-06,0.11,0.241,124.854,294874,False,1,Hold On,Ian Thomas,7ptZIm4JRutbIRmxenHf2K
0.257,0.202,7,-13.321,1,0.0331,0.721,3.64e-06,0.128,0.127,135.898,311407,False,0,Right Before Your Eyes,Ian Thomas,647nS2fKfqFx3tmCSIa1ml
0.556,0.257,4,-14.993,0,0.0304,0.629,0.0,0.23,0.279,121.837,286863,False,0,Twenty Five Thousand Days,Ian Thomas,69Y8QL1MZZnp8TsQn4ZaIf
0.578,0.543,5,-10.231,1,0.0356,0.363,7.43e-05,0.207,0.414,121.979,303626,False,0,Pilot,Ian Thomas,3SQg3gkeWESCS5GoGCuTuk
0.221,0.0888,4,-19.663,0,0.0377,0.829,0.000235,0.103,0.141,145.505,242591,False,0,Where She Sleeps,Ian Thomas,02KnxNhL80uwsI6F8HbjHq
0.501,0.293,9,-10.405,1,0.0252,0.673,0.0,0.29,0.526,78.05,277954,False,0,Long Long Way,Ian Thomas,6u3UZ5ygOvQI1yMUK94nDv
0.78,0.957,11,-4.198,1,0.0908,0.0999,0.898,0.0768,0.762,109.98,170443,False,14,Arándanos,Noob_Memeus,5tnPZ6vm0xszYN3NzOVOTO
0.521,0.626,5,-12.441,0,0.372,0.446,1.32e-06,0.221,0.732,159.68,121752,True,14,Go,380,5wtLJboEVtbwgz8w44Vvil
0.661,0.466,11,-11.845,1,0.365,0.102,0.0,0.112,0.22,138.995,111099,True,15,DMV FLOW,Young Cassanova,6pewVPfoM52Gdn3sLyCFTL
0.163,0.134,9,-27.722,1,0.0442,0.696,0.935,0.392,0.0329,74.689,77833,False,2,Suskind,Mourning Sects,6Xuka2HjOjXnf82UKTBsMM
0.155,0.182,2,-26.752,1,0.0454,0.696,0.918,0.713,0.034,87.25,107555,False,2,Facile and Cloying,Mourning Sects,6E8EOSt2o3vDgrFLxFeZ13
0.217,0.0938,4,-28.979,1,0.0402,0.55,0.967,0.159,0.0309,93.963,123902,False,2,Cooper Village,Mourning Sects,7cEcszphn3PrcRxuBCctkk
0.184,0.0962,11,-32.213,1,0.0424,0.383,0.839,0.333,0.0355,85.456,73004,False,2,Schoolboy Drama,Mourning Sects,6IYuUfX5aTlyhbSXJb6Inf
0.107,0.1,4,-29.232,1,0.0445,0.855,0.946,0.46,0.031,92.157,136533,False,2,Nothing but Women,Mourning Sects,2GpoSNdcqXgIlSq6xsCMHo
0.234,0.0798,11,-29.393,1,0.0456,0.743,0.988,0.394,0.0323,68.36,98824,False,2,Aladdin,Mourning Sects,5hOr924YpmgmIVz7r3Lgk1
0.194,0.171,11,-25.19,1,0.0428,0.682,0.904,0.513,0.0344,86.924,98081,False,2,Adult Owen,Mourning Sects,1U0qftJ7YhvwXK3kwW4ypd
0.173,0.143,1,-30.55,0,0.0617,0.691,0.905,0.4,0.0536,117.619,53313,False,2,Smothering Demands,Mourning Sects,69iRxXWDu2Qvp472JSVnwE
0.153,0.147,4,-31.09,1,0.0379,0.778,0.887,0.111,0.0371,69.033,51641,False,2,Wild Boars,Mourning Sects,7v7D66F9G2NHy5w2oRZujv
0.211,0.139,11,-30.589,1,0.052,0.766,0.907,0.12,0.221,80.272,52942,False,2,The Fragile Couple,Mourning Sects,4Pw68QzrggmNkfX62HZV5e
0.148,0.124,4,-27.137,1,0.0466,0.776,0.888,0.126,0.0387,137.12,73932,False,2,Tight Bonds,Mourning Sects,7k2tK0VST1GZ7Sjko9JRVX
0.221,0.267,3,-29.833,1,0.0604,0.734,0.942,0.112,0.0396,87.637,46068,False,2,Wildly Gyrating,Mourning Sects,1Q70HbNfmcMY6vPY9jkTi5
0.165,0.184,6,-26.805,0,0.044,0.492,0.939,0.58,0.0345,84.216,85821,False,2,Glory Holes,Mourning Sects,2d1dm9aeT4huBhiJjr0C6X
0.201,0.0861,9,-29.746,1,0.0388,0.866,0.945,0.345,0.0348,70.726,90651,False,2,Naito Parkway,Mourning Sects,32e4PrS8SwGAMWhStRK8tT
0.171,0.0688,9,-31.678,1,0.0491,0.701,0.962,0.496,0.0701,122.837,63901,False,2,His Girlfriends Girlfriend,Mourning Sects,1qPxWjZFWvKFWIM8sBOIbs
0.119,0.0723,4,-33.941,1,0.0425,0.451,0.926,0.271,0.0389,74.93,81177,False,2,New Jerzy,Mourning Sects,1Zwou2XkFAf5dS3CjJDx3P
0.134,0.0788,11,-29.971,0,0.0353,0.744,0.982,0.0942,0.0371,90.836,59257,False,2,Zulawski,Mourning Sects,0fXktdJnuvU52rQdlc3XPG
0.206,0.0565,9,-35.515,1,0.0374,0.699,0.946,0.107,0.0678,49.697,76719,False,2,The Urbane,Mourning Sects,0xJToEDhnIOzqRQ3boYrSv
0.912,0.457,7,-5.725,1,0.279,0.00506,0.0,0.224,0.202,137.106,82390,False,14,Look Around,GOE,3mOUsLkPz1ZxUMagnGbduD
0.82,0.449,2,-8.118,1,0.342,0.334,0.91,0.104,0.817,200.088,187369,False,0,Cyborg,Solomon Bellamy,1oaUEhQXKBBVJqk94E2VkE
0.791,0.668,9,-8.21,1,0.108,0.0144,0.827,0.103,0.342,140.002,277259,False,0,Bungee,Solomon Bellamy,5jpoQfNaxGf6d86CPfUq0M
0.46,0.412,2,-10.194,1,0.0501,0.0492,0.899,0.119,0.635,180.022,208535,False,0,Free,Solomon Bellamy,3nQkOsCs5S2LwrmP3MK5LW
0.828,0.621,1,-8.1,0,0.0425,0.0652,0.164,0.115,0.276,130.041,178058,False,8,Dead End,Solomon Bellamy,2vuVUQw9ysgKNyhen84M7D
0.738,0.854,1,-4.742,0,0.0532,0.000131,0.849,0.111,0.0531,100.058,91719,False,0,Pots N Pans,Solomon Bellamy,3yJlnYqpb5Bb2swyirYt2C
0.56,0.747,5,-8.383,1,0.0475,0.0187,0.839,0.121,0.39,140.159,155295,False,8,Don't Go,Solomon Bellamy,6MKAkHpqs0qaAnHXh4FvXU
0.565,0.877,0,-7.602,1,0.121,0.00158,0.683,0.207,0.36,139.966,287277,False,8,Rest,Solomon Bellamy,3o9QU1oz5yPyur3komTQBG
0.715,0.753,0,-4.201,0,0.103,0.64,0.0,0.212,0.854,94.044,124416,True,3,Lonely,Bam StaxkAlot,6c4CM8ln8T46o0dYvz5RPS
0.73,0.573,4,-8.81,0,0.194,0.0798,0.0,0.0977,0.461,114.056,174524,True,2,Trap In The Trenches,Bam StaxkAlot,5LnVOvAREHLHTfe9c9jIRC
0.552,0.442,1,-9.712,1,0.352,0.0139,4.47e-06,0.164,0.37,78.511,166896,True,7,Disrespect,Bam StaxkAlot,6gLTCwqfXpFFXzlGR8n1RY
0.658,0.583,3,-11.461,0,0.311,0.161,0.0,0.0733,0.626,119.855,127272,True,2,Playin In The Booth,Bam StaxkAlot,4K25ihckQC50MxK3fx9wxo
0.4,0.639,1,-5.968,0,0.0781,0.108,0.0,0.0543,0.353,92.083,185234,True,1,Opposition,Bam StaxkAlot,7iiS5ESGFElAt3Rmqdxg83
0.719,0.533,11,-9.954,0,0.287,0.0758,1.17e-05,0.115,0.46,113.908,164284,True,6,Get Wit Me,Bam StaxkAlot,4E6Mh7GNtJHHtzWVhii9A6
0.779,0.684,8,-6.679,1,0.27,0.109,0.0,0.0863,0.563,122.144,199602,True,2,Tryna Spin,Bam StaxkAlot,01JxPYIewLXdHvgXqj1HOz
0.71,0.621,7,-10.034,1,0.152,0.0209,0.0,0.304,0.753,81.479,156500,True,2,White Boy,Bam StaxkAlot,29RkTYxOjm6vb3ao3hH4MV
0.483,0.557,2,-8.209,1,0.339,0.184,0.0,0.137,0.223,83.225,201240,True,1,Letter To 9,Bam StaxkAlot,4p8TXYkbcNmKlPjxRADAAM
0.749,0.849,1,-3.95,1,0.0473,0.000248,0.182,0.108,0.631,130.023,228413,False,1,MegaMix Intro,Various Artists,6iFMqBQP6q3wGW0rQnrIuA
0.702,0.878,7,-6.744,0,0.0492,0.0125,0.093,0.0867,0.0662,130.051,140293,False,1,Angel On My Shoulder - Extended Edit,Kaskade,4Tt3if3PUkTnzDQUe22Iam
0.686,0.948,10,-6.446,1,0.07,0.00256,0.252,0.259,0.726,130.031,149480,False,1,Down Down Down,No-Tone,7MA2b2vjd4BahzQcFmdg2S
0.718,0.861,3,-8.746,0,0.0507,0.00299,0.0643,0.159,0.487,129.952,192027,False,1,Runaway - DJ Sign & Robert Heart Remix,Tom Novy,0kDGyQLLNRSi6A1Ja3JC4A
0.623,0.869,3,-7.579,0,0.048,0.00136,0.926,0.336,0.509,130.011,208627,False,6,Pjanoo,Eric Prydz,2crN6QDzyHwk9fbFJSezD1
0.728,0.724,3,-8.287,0,0.0608,0.00449,0.0,0.297,0.724,130.035,236320,False,2,Everything,Ron Reeser,77tX4AQOCTTtPOrNulAA1f
0.83,0.65,0,-6.465,1,0.0791,0.00464,0.0158,0.688,0.291,130.004,199400,False,8,Love Is Gone - Fred Rister & Joachim Garraud Remix,David Guetta,2MMoiVmzr7PDNMCCl8G3yL
0.773,0.619,1,-9.294,1,0.0643,0.0195,0.813,0.109,0.277,130.0,199387,False,0,The Storm - Inpetto Remix,Jerry Ropero,0OAx1EtBu0ppG5XLfmGJBu
0.655,0.862,2,-6.963,1,0.0487,0.0212,0.112,0.332,0.286,130.003,177200,False,0,Another Place - Maximal D Essed Mix,Mischa Daniels,2UiQbc4eCD7xNb2GdeD0oe
0.7,0.869,7,-8.997,0,0.0553,0.0132,0.367,0.343,0.77,130.006,162467,False,0,Addicted - Club Mix,Serge Devant,3xHPUBbqr8S8Wuo1iCtzap
0.635,0.909,2,-6.745,0,0.0904,0.00437,0.0631,0.109,0.558,130.015,121827,False,0,What A Wonderful World - Club Mix,Axwell,444wLnyTl6kwxJZrKf3MM8
0.696,0.887,9,-6.815,1,0.0386,0.00154,0.347,0.0757,0.612,130.006,132920,False,0,Imagination - Kaskade Club Remix,JES,61ySVCPnT55oed9Anh22g3
0.726,0.915,1,-7.759,1,0.0916,0.00399,0.851,0.0858,0.381,130.036,102627,False,0,Can You Understand English? - Extended Mix,David Waxman,6NHJg3HNWsObQkq4VGrxEM
0.736,0.82,11,-6.602,1,0.206,0.00374,0.0207,0.402,0.349,132.021,211120,False,1,Underneath - DJ Antoine vs. Yoko Remix,DJ Antoine,1xFsMFj0iKDp1a3hSXGCaI
0.909,0.539,1,-6.955,1,0.0439,9.14e-05,0.00192,0.122,0.881,132.066,130893,False,0,Stay - Extended Mix,JJ Flores,2siN5fwylD8MKRT817oEdh
0.588,0.689,8,-7.126,1,0.0838,0.00056,0.47,0.3,0.344,132.54,157493,False,0,The One - Joachim Garraud & David Guetta Remix,Sharam,5iVygUGxFX77UHkaC2Bsxy
0.788,0.78,8,-7.031,1,0.744,0.0109,3.62e-06,0.651,0.402,134.327,173307,False,0,I Am Not Drunk - The Bloody Beetroots Remix,Benny Benassi,0EcDLIXvIKv2LHc6XcoiGo
0.631,0.716,1,-9.272,1,0.0652,0.0074,0.272,0.192,0.126,138.025,242573,False,1,In and Out of Love - Richard Durand Remix,Armin van Buuren,47bjYT9tir8yOw7LgskHmX
0.451,0.912,10,-9.43,0,0.0591,0.0214,0.675,0.256,0.528,138.933,155013,False,0,Radio Crash - Original Extended,Ferry Corsten,1yeVWG3SsEHgKSo9cyZfLm
0.597,0.972,1,-8.835,0,0.0976,0.0659,0.00136,0.789,0.395,144.958,225000,False,1,All I Ever Wanted - DJ Alex Extended,Basshunter,3CHmy6BUJuIu7gRMTSNSWh
0.543,0.679,5,-7.0,1,0.0433,0.0369,0.0466,0.168,0.0356,120.138,105038,False,14,Geekd Up,FreeMind619,7qwQts8tceCORtS9YYPq0n
0.6,0.584,9,-8.993,1,0.0524,0.423,0.883,0.156,0.0594,120.018,105038,False,0,Geekd Up - Instrumental,FreeMind619,5Irgd1ZDVP0gTQBqZ53zg7
0.799,0.703,2,-8.108,1,0.156,0.287,0.000104,0.268,0.967,121.027,234853,False,2,Marinero (Marinaio),Massiel,44NaZmA3kI4N1mGCGq9gRl
0.78,0.716,10,-8.488,1,0.071,0.649,1.15e-06,0.0581,0.822,110.651,213613,False,0,Corazón de hierro,Massiel,6h1uMj7Ih8iCTuZOgXtP57
0.703,0.651,0,-7.632,1,0.0293,0.581,0.0,0.173,0.628,108.851,225867,False,5,Basta de peleas,Massiel,4f8umwd1LNpo0eXmqHkB3j
0.64,0.914,11,-5.749,0,0.0769,0.479,0.0,0.54,0.708,140.69,206760,False,11,Más fuerte,Massiel,3de5Z9Qijk320Ju1YatWEg
0.282,0.517,9,-7.583,1,0.0526,0.638,0.0,0.374,0.337,182.689,147213,False,0,Quiero amarte hasta el fondo de mi corazón,Massiel,1KoXXkpmZAI5hPD50R84fs
0.701,0.864,0,-8.145,1,0.0479,0.623,5.93e-05,0.553,0.912,151.473,186347,False,0,Siento fuego,Massiel,3Ty1QofK4jsd9oMDjjRmWw
0.511,0.536,0,-8.998,1,0.0365,0.691,0.0,0.135,0.517,137.397,196627,False,0,No voy a morir por ti,Massiel,5w2rrNaCQKugb0Z40QfTaR
0.731,0.759,1,-6.737,1,0.0331,0.595,0.0,0.236,0.879,99.643,153173,False,0,Autorretrato,Massiel,54Uqev3XsuKag45GP7GQri
0.481,0.526,3,-10.329,1,0.0393,0.779,0.000243,0.158,0.384,113.302,265387,False,0,Era otro tiempo,Massiel,5A8CU7E8f1BokWoT9EZyAn
